순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
163,"Rollins, Inc.",ROL,NYQ,50.7,0,38.3,15,2.4,2,19.42,3,3.84,0,128.7,2,1.2,2,24,10,O,10,44,,=W164+X164,
164,"Gap, Inc. (The)",GAP,NYQ,12.3,2,21.5,15,8.2,10,2.63,5,-,0,232.3,0,2.5,2,1,0,O,10,44,,=W165+X165,
165,에이피알,278470,KOSPI/KOSDAQ,54.9,0,83.1,15,-,0,45.58,3,0.32,10,77.0,4,0.8,2,0,0,O,10,44,,=W166+X166,
166,"Rockwell Automation, Inc.",ROK,NYQ,46.6,0,26.4,15,2.9,2,12.32,3,-,0,198.3,2,1.3,2,16,10,O,10,44,,=W167+X167,
167,Kroger Company (The),KR,NYQ,42.3,0,17.1,10,8.0,10,7.25,2,-,0,742.7,0,2.0,2,19,10,O,10,44,,=W168+X168,
168,Zoetis Inc.,ZTS,NYQ,18.9,0,80.2,15,4.5,4,15.14,3,1.84,0,364.3,0,1.7,2,12,10,O,10,44,,=W169+X169,
169,Ferrovial SE,FER,NMS,48.5,0,40.7,15,3.5,4,7.17,3,1.21,4,334.4,0,1.5,2,5,6,O,10,44,,=W170+X170,
170,"MetLife, Inc.",MET,NYQ,15.7,0,11.9,5,32.2,10,1.87,0,0.85,7,2522.2,0,2.8,2,13,10,O,10,44,,=W171+X171,
171,"D.R. Horton, Inc.",DHI,NYQ,14.0,2,13.4,5,7.4,7,1.88,0,-,0,48.1,7,1.1,2,11,10,O,10,43,,=W172+X172,
172,"Nike, Inc.",NKE,NYQ,29.2,0,16.0,10,5.0,4,4.66,2,-,0,163.1,2,3.6,5,24,10,O,10,43,,=W173+X173,
173,"Marvell Technology, Inc.",MRVL,NMS,53.0,0,18.7,10,1.0,2,9.88,2,0.50,10,55.7,7,0.1,2,0,0,O,10,43,,=W174+X174,
174,한미반도체,042700,KOSPI/KOSDAQ,163.1,0,32.6,15,-0.2,0,53.16,3,4.05,0,19.4,10,0.2,2,3,3,O,10,43,,=W175+X175,
175,DB손해보험,005830,KOSPI/KOSDAQ,5.7,7,17.7,10,-0.7,0,1.01,5,-,0,613.9,0,4.1,5,6,6,O,10,43,,=W176+X176,
176,CGI Inc.,GIB,NYQ,11.7,2,16.8,10,14.1,10,1.94,5,1.73,0,93.0,4,0.5,2,1,0,O,10,43,,=W177+X177,
177,Allegion plc,ALLE,NYQ,18.8,0,30.2,15,5.8,7,5.67,3,1.47,4,152.8,2,0.7,2,0,0,O,10,43,,=W178+X178,
178,Encompass Health Corporation,EHC,NYQ,18.0,0,23.2,15,4.3,4,4.18,3,0.67,7,156.4,2,0.7,2,1,0,O,10,43,,=W179+X179,
179,"Allison Transmission Holdings, ",ALSN,NYQ,18.1,0,33.4,15,5.9,7,6.04,3,1.84,0,225.8,0,0.8,2,6,6,O,10,43,,=W180+X180,
180,Ryanair Holdings plc,RYAAY,NMS,11.0,2,25.5,15,6.4,7,5.65,3,-,0,82.7,4,1.8,2,1,0,O,10,43,,=W181+X181,
181,"Watsco, Inc.",WSO-B,NYQ,36.7,0,17.9,10,2.9,2,6.56,2,-,0,42.9,7,2.6,2,12,10,O,10,43,,=W182+X182,
182,"West Pharmaceutical Services, I",WST,NYQ,39.7,0,18.1,10,2.2,2,7.20,2,-,0,37.4,7,0.3,2,33,10,O,10,43,,=W183+X183,
183,Alphabet Inc.,GOOGL,NMS,48.2,0,23.5,15,1.6,2,11.34,3,1.45,4,43.3,7,0.2,2,1,0,O,10,43,,=W184+X184,
184,Alphabet Inc.,GOOG,NMS,47.9,0,23.5,15,1.6,2,11.26,3,1.44,4,43.3,7,0.2,2,1,0,O,10,43,,=W185+X185,
185,Baker Hughes Company,BKR,NMS,22.3,0,16.1,10,3.7,4,3.59,2,0.17,10,162.6,2,1.3,2,4,3,O,10,43,,=W186+X186,
186,Grupo Cibest S.A.,CIB,NYQ,8.7,5,9.6,0,61629.3,10,0.00,5,-,0,852.1,0,11.9,10,4,3,O,10,43,,=W187+X187,
187,Ralph Lauren Corporation,RL,NYQ,24.3,0,31.8,15,4.6,4,7.72,3,1.88,0,170.5,2,1.0,2,5,6,O,10,42,,=W188+X188,
188,S&P Global Inc.,SPGI,NYQ,26.9,0,15.3,10,4.3,4,4.12,2,2.09,0,78.9,4,0.9,2,12,10,O,10,42,,=W189+X189,
189,Coca-Cola Company (The),KO,NYQ,34.8,0,30.4,15,1.6,2,10.56,3,3.01,0,219.3,0,2.6,2,23,10,O,10,42,,=W190+X190,
190,"Caterpillar, Inc.",CAT,NYQ,47.0,0,41.7,15,1.8,2,19.58,3,3.32,0,362.4,0,0.7,2,12,10,O,10,42,,=W191+X191,
191,Texas Pacific Land Corporation,TPL,NYQ,63.6,0,33.0,15,0.1,2,20.99,3,22.85,0,11.3,10,0.5,2,0,0,O,10,42,,=W192+X192,
192,"Targa Resources, Inc.",TRGP,NYQ,29.0,0,62.7,15,1.0,2,18.20,3,0.95,7,717.8,0,1.4,2,4,3,O,10,42,,=W193+X193,
193,Apple Inc.,AAPL,NMS,34.1,0,133.5,15,2.5,2,45.57,3,4.96,0,330.1,0,0.4,2,13,10,O,10,42,,=W194+X194,
194,Cognizant Technology Solutions ,CTSH,NMS,11.3,2,14.8,5,10.3,10,1.67,0,10.10,0,36.0,7,2.3,2,6,6,O,10,42,,=W195+X195,
195,Principal Financial Group Inc,PFG,NMS,14.2,2,13.2,5,20.0,10,1.88,0,-,0,2711.0,0,3.1,5,17,10,O,10,42,,=W196+X196,
196,"BWX Technologies, Inc.",BWXT,NYQ,60.6,0,26.7,15,1.5,2,16.16,3,5.38,0,246.5,0,0.5,2,10,10,O,10,42,,=W197+X197,
197,"Skyworks Solutions, Inc.",SWKS,NMS,26.8,0,6.8,0,10.2,10,1.83,0,-,0,36.6,7,4.0,5,11,10,O,10,42,,=W198+X198,
198,GE Vernova Inc.,GEV,NYQ,31.4,0,67.3,15,1.3,2,21.17,3,0.02,10,434.9,0,0.1,2,1,0,O,10,42,,=W199+X199,
199,CSX Corporation,CSX,NMS,27.7,0,22.5,15,2.0,2,6.23,3,-,0,225.8,0,1.1,2,21,10,O,10,42,,=W200+X200,
200,"Texas Roadhouse, Inc.",TXRH,NMS,26.3,0,27.8,15,3.2,4,7.30,3,1.71,0,141.5,2,1.7,2,5,6,O,10,42,,=W201+X201,
201,"Ross Stores, Inc.",ROST,NMS,34.2,0,34.7,15,3.0,4,11.86,3,2.33,0,151.3,2,0.7,2,5,6,O,10,42,,=W202+X202,
202,JB금융지주,175330,KOSPI/KOSDAQ,7.1,7,12.1,5,-1.0,0,0.86,3,1.33,4,1084.6,0,4.2,5,9,8,O,10,42,,=W203+X203,
203,Petroleo Brasileiro S.A. Petrob,PBR-A,NYQ,6.5,7,26.0,15,30.5,10,1.54,5,-,0,193.8,2,3.0,2,0,0,X,0,41,,=W204+X204,
204,"Salesforce, Inc.",CRM,NYQ,22.3,0,12.6,5,8.7,10,2.81,0,0.10,10,89.9,4,0.9,2,1,0,O,10,41,,=W205+X205,
205,TE Connectivity plc,TEL,NYQ,21.5,0,22.0,15,5.1,7,4.72,3,-,0,92.9,4,1.0,2,0,0,O,10,41,,=W206+X206,
206,"FirstCash Holdings, Inc.",FCFS,NMS,27.2,0,15.4,10,5.5,7,4.20,2,2.38,0,133.3,2,0.7,2,9,8,O,10,41,,=W207+X207,
207,"UDR, Inc.",UDR,NYQ,39.9,0,9.2,0,5.1,7,3.65,0,0.63,7,196.4,2,4.7,5,16,10,O,10,41,,=W208+X208,
208,Johnson Controls International ,JCI,NYQ,26.4,0,25.7,15,1.1,2,6.79,3,0.83,7,187.4,2,0.5,2,0,0,O,10,41,,=W209+X209,
209,Tradeweb Markets Inc.,TW,NMS,27.8,0,13.1,5,4.4,4,3.65,0,0.76,7,14.9,10,0.4,2,3,3,O,10,41,,=W210+X210,
210,"T-Mobile US, Inc.",TMUS,NMS,20.4,0,18.9,10,7.2,7,3.86,2,0.30,10,284.2,0,1.9,2,2,0,O,10,41,,=W211+X211,
211,"American Financial Group, Inc.",AFG,NYQ,13.2,2,17.5,10,13.8,10,2.31,2,-,0,577.2,0,5.5,7,0,0,O,10,41,,=W212+X212,
212,Erie Indemnity Company,ERIE,NMS,22.4,0,24.3,15,4.5,4,5.43,3,0.85,7,43.5,7,2.5,2,4,3,X,0,41,,=W213+X213,
213,AngloGold Ashanti PLC,AU,NYQ,18.0,0,32.6,15,7.0,7,5.85,3,0.19,10,63.8,4,2.7,2,2,0,X,0,41,,=W214+X214,
214,TIM S.A.,TIMB,NYQ,14.6,2,18.0,10,71.8,10,13.43,2,6.97,0,137.5,2,3.7,5,0,0,O,10,41,,=W215+X215,
215,Pentair plc.,PNR,NYQ,19.7,0,17.6,10,5.6,7,3.47,2,1.80,0,85.6,4,1.2,2,6,6,O,10,41,,=W216+X216,
216,한국금융지주,071050,KOSPI/KOSDAQ,6.3,7,17.3,10,-0.1,0,1.08,5,0.07,10,954.2,0,3.6,5,3,3,X,0,40,,=W217+X217,
217,Gen Digital Inc.,GEN,NMS,19.8,0,25.9,15,10.1,10,5.11,3,-,0,578.9,0,2.6,2,0,0,O,10,40,,=W218+X218,
218,General Dynamics Corporation,GD,NYQ,21.7,0,16.6,10,4.2,4,3.62,2,2.64,0,126.3,2,1.7,2,12,10,O,10,40,,=W219+X219,
219,Antero Midstream Corporation,AM,NYQ,25.4,0,21.2,15,7.4,7,5.40,3,3.12,0,230.8,0,4.1,5,0,0,O,10,40,,=W220+X220,
220,"Nasdaq, Inc.",NDAQ,NMS,27.5,0,15.9,10,3.8,4,4.37,2,2.50,0,126.8,2,1.1,2,13,10,O,10,40,,=W221+X221,
221,eBay Inc.,EBAY,NMS,23.2,0,46.2,15,3.0,4,10.72,3,-,0,305.6,0,1.1,2,6,6,O,10,40,,=W222+X222,
222,Deutsche Bank AG,DB,NYQ,8.4,5,9.1,0,76.7,10,0.62,3,0.91,7,1798.9,0,2.5,2,3,3,O,10,40,,=W223+X223,
223,한국전력공사,015760,KOSPI/KOSDAQ,3.2,10,18.1,10,-56.6,0,0.59,5,0.02,10,430.0,0,3.5,5,1,0,X,0,40,,=W224+X224,
224,"Cencora, Inc.",COR,NYQ,37.0,0,85.2,15,5.3,7,31.53,3,-,0,3996.4,0,0.7,2,3,3,O,10,40,,=W225+X225,
225,"Eaton Corporation, PLC",ETN,NYQ,41.3,0,21.0,15,2.1,2,8.68,3,2.13,0,112.1,2,1.0,2,5,6,O,10,40,,=W226+X226,
226,Marathon Petroleum Corporation,MPC,NYQ,18.4,0,23.4,15,6.4,7,4.30,3,-,0,345.8,0,1.5,2,4,3,O,10,40,,=W227+X227,
227,Broadcom Inc.,AVGO,NMS,81.7,0,31.3,15,1.3,2,25.55,3,3.78,0,112.7,2,0.6,2,6,6,O,10,40,,=W228+X228,
228,Phillips 66,PSX,NYQ,17.4,0,14.5,5,3.8,4,2.52,0,0.92,7,190.7,2,2.7,2,13,10,O,10,40,,=W229+X229,
229,"Darden Restaurants, Inc.",DRI,NYQ,21.0,0,52.5,15,4.4,4,11.04,3,3.37,0,512.6,0,2.9,2,5,6,O,10,40,,=W230+X230,
230,"J.B. Hunt Transport Services, I",JBHT,NMS,38.5,0,17.3,10,4.0,4,6.66,2,-,0,120.6,2,0.7,2,12,10,O,10,40,,=W231+X231,
231,HPSP,403870,KOSPI/KOSDAQ,58.5,0,25.6,15,-0.1,0,14.96,3,-,0,19.7,10,1.1,2,0,0,O,10,40,,=W232+X232,
232,Ambev S.A.,ABEV,NYQ,14.6,2,17.6,10,43.4,10,2.58,2,7.11,0,64.1,4,2.4,2,0,0,O,10,40,,=W233+X233,
233,"The Ensign Group, Inc.",ENSG,NMS,32.2,0,15.4,10,3.3,4,4.96,2,2.24,0,144.6,2,0.1,2,18,10,O,10,40,,=W234+X234,
234,Barclays PLC,BCS,NYQ,10.0,5,9.5,0,21.0,10,0.87,3,0.80,7,2110.0,0,1.9,2,4,3,O,10,40,,=W235+X235,
235,Murphy USA Inc.,MUSA,NYQ,26.4,0,66.9,15,3.4,4,17.64,3,-,0,657.9,0,0.4,2,5,6,O,10,40,,=W236+X236,
236,Carpenter Technology Corporatio,CRS,NYQ,49.6,0,21.9,15,1.3,2,10.87,3,1.05,4,76.5,4,0.2,2,0,0,O,10,40,,=W237+X237,
237,"America Movil, S.A.B. de C.V.",AMX,NYQ,15.9,0,20.1,15,176.8,10,3.79,3,3.31,0,322.8,0,1.0,2,0,0,O,10,40,,=W238+X238,
238,"Tapestry, Inc.",TPR,NYQ,58.3,0,94.8,15,3.6,4,55.21,3,-,0,1084.9,0,1.0,2,5,6,O,10,40,,=W239+X239,
239,달바글로벌,483650,KOSPI/KOSDAQ,35.3,0,38.8,15,-0.0,0,13.69,3,0.09,10,26.6,10,1.0,2,2,0,X,0,40,,=W240+X240,
