순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
163,Honeywell International Inc.,HON,NMS,31.0,0,34.0,15,3.7,4,10.54,3,9.49,0,421.8,0,1.9,2,15,10,O,10,44,,=W164+X164,
164,Howmet Aerospace Inc.,HWM,NYQ,66.3,0,28.2,15,1.4,2,18.69,3,1.34,4,108.8,2,0.2,2,5,6,O,10,44,,=W165+X165,
165,"Rockwell Automation, Inc.",ROK,NYQ,45.9,0,26.4,15,3.0,2,12.14,3,-,0,198.3,2,1.3,2,16,10,O,10,44,,=W166+X166,
166,"Applied Materials, Inc.",AMAT,NMS,39.7,0,36.1,15,1.8,2,14.34,3,7.65,0,73.3,4,0.5,2,8,8,O,10,44,,=W167+X167,
167,Northrop Grumman Corporation,NOC,NYQ,22.8,0,25.1,15,3.5,4,5.73,3,-,0,208.1,0,1.3,2,22,10,O,10,44,,=W168+X168,
168,Grupo Cibest S.A.,CIB,NYQ,9.6,5,9.6,0,55412.8,10,0.00,5,-,0,852.1,0,10.7,10,4,3,O,10,43,,=W169+X169,
169,"West Pharmaceutical Services, I",WST,NYQ,39.7,0,15.5,10,2.4,2,6.18,2,-,0,34.4,7,0.3,2,33,10,O,10,43,,=W170+X170,
170,"D.R. Horton, Inc.",DHI,NYQ,12.6,2,13.9,5,7.8,7,1.75,0,-,0,42.0,7,1.2,2,11,10,O,10,43,,=W171+X171,
171,W.R. Berkley Corporation,WRB,NYQ,14.9,2,18.3,10,12.9,10,2.73,2,1.41,4,354.2,0,2.8,2,3,3,O,10,43,,=W172+X172,
172,Encompass Health Corporation,EHC,NYQ,19.0,0,23.2,15,4.1,4,4.41,3,0.70,7,156.4,2,0.7,2,1,0,O,10,43,,=W173+X173,
173,"Allison Transmission Holdings, ",ALSN,NYQ,16.9,0,33.4,15,6.3,7,5.65,3,1.72,0,225.8,0,0.9,2,6,6,O,10,43,,=W174+X174,
174,Ryanair Holdings plc,RYAAY,NMS,11.4,2,25.5,15,6.1,7,5.93,3,-,0,82.7,4,1.7,2,1,0,O,10,43,,=W175+X175,
175,"Marvell Technology, Inc.",MRVL,NMS,42.8,0,18.7,10,1.2,2,7.98,2,0.40,10,55.7,7,0.2,2,0,0,O,10,43,,=W176+X176,
176,Alamos Gold Inc.,AGI,NYQ,23.0,0,19.9,10,1.3,2,4.57,2,0.12,10,43.6,7,0.1,2,0,0,O,10,43,,=W177+X177,
177,DB손해보험,005830,KOSPI/KOSDAQ,5.9,7,17.7,10,-0.7,0,1.04,5,-,0,613.9,0,3.9,5,6,6,O,10,43,,=W178+X178,
178,"Nike, Inc.",NKE,NYQ,30.1,0,16.0,10,4.8,4,4.81,2,-,0,163.1,2,3.5,5,24,10,O,10,43,,=W179+X179,
179,"Constellation Brands, Inc.",STZ,NYQ,19.2,0,19.3,10,6.8,7,3.70,2,-,0,177.5,2,2.5,2,10,10,O,10,43,,=W180+X180,
180,Wintrust Financial Corporation,WTFC,NMS,12.0,2,11.3,5,8.7,10,1.36,0,1.11,4,880.1,0,1.4,2,12,10,O,10,43,,=W181+X181,
181,한미반도체,042700,KOSPI/KOSDAQ,127.0,0,32.6,15,-0.3,0,41.39,3,3.16,0,19.4,10,0.3,2,3,3,O,10,43,,=W182+X182,
182,"Crown Holdings, Inc.",CCK,NYQ,16.1,0,24.6,15,9.4,10,3.97,3,7.60,0,359.9,0,1.0,2,4,3,O,10,43,,=W183+X183,
183,Fifth Third Bancorp,FITB,NMS,13.1,2,11.6,5,11.5,10,1.53,0,7.46,0,886.8,0,3.1,5,15,10,O,10,42,,=W184+X184,
184,"Targa Resources, Inc.",TRGP,NYQ,26.8,0,62.7,15,1.1,2,16.78,3,0.88,7,717.8,0,1.6,2,4,3,O,10,42,,=W185+X185,
185,Accenture plc,ACN,NYQ,15.8,0,24.5,15,9.0,10,3.87,3,3.68,0,109.9,2,2.3,2,0,0,O,10,42,,=W186+X186,
186,KLA Corporation,KLAC,NMS,50.2,0,83.4,15,1.6,2,41.90,3,3.37,0,205.9,0,0.4,2,10,10,O,10,42,,=W187+X187,
187,Apple Inc.,AAPL,NMS,33.1,0,133.5,15,2.5,2,44.23,3,4.81,0,330.1,0,0.4,2,13,10,O,10,42,,=W188+X188,
188,GE Vernova Inc.,GEV,NYQ,54.9,0,43.7,15,1.4,2,23.98,3,0.08,10,453.7,0,0.1,2,1,0,O,10,42,,=W189+X189,
189,"Texas Roadhouse, Inc.",TXRH,NMS,26.1,0,27.8,15,3.2,4,7.25,3,1.70,0,141.5,2,1.7,2,5,6,O,10,42,,=W190+X190,
190,"Plains All American Pipeline, L",PAA,NMS,10.6,2,-,0,15.1,10,-,0,0.90,7,-,0,7.1,10,4,3,O,10,42,,=W191+X191,
191,Coca-Cola Company (The),KO,NYQ,24.7,0,40.7,15,1.6,2,10.08,3,2.14,0,219.3,0,2.7,2,23,10,O,10,42,,=W192+X192,
192,LATAM Airlines Group S.A.,LTM,NYQ,10.4,2,108.5,15,-12.4,0,11.30,3,0.12,10,1211.6,0,1.9,2,0,0,O,10,42,,=W193+X193,
193,Ralph Lauren Corporation,RL,NYQ,25.0,0,31.8,15,4.4,4,7.96,3,1.94,0,170.5,2,1.0,2,5,6,O,10,42,,=W194+X194,
194,CSX Corporation,CSX,NMS,27.6,0,22.0,15,2.1,2,6.05,3,-,0,232.0,0,1.2,2,21,10,O,10,42,,=W195+X195,
195,"Caterpillar, Inc.",CAT,NYQ,40.8,0,41.7,15,2.1,2,17.00,3,2.88,0,362.4,0,0.8,2,12,10,O,10,42,,=W196+X196,
196,Regions Financial Corporation,RF,NYQ,11.4,2,11.3,5,8.8,10,1.29,0,39.09,0,733.7,0,3.7,5,13,10,O,10,42,,=W197+X197,
197,Royal Caribbean Cruises Ltd.,RCL,NYQ,17.0,0,42.5,15,1.7,2,7.23,3,0.46,10,312.6,0,1.3,2,1,0,O,10,42,,=W198+X198,
198,Cognizant Technology Solutions ,CTSH,NMS,13.1,2,14.9,5,8.9,10,1.94,0,11.67,0,37.8,7,2.0,2,6,6,O,10,42,,=W199+X199,
199,AGNC Investment Corp.,AGNC,NMS,6.9,7,13.5,5,5.6,7,0.93,3,0.01,10,828.6,0,13.6,10,0,0,X,0,42,,=W200+X200,
200,Antero Midstream Corporation,AM,NYQ,24.7,0,21.0,15,7.6,7,5.17,3,3.03,0,198.4,2,4.2,5,0,0,O,10,42,,=W201+X201,
201,"BWX Technologies, Inc.",BWXT,NYQ,64.6,0,26.7,15,1.4,2,17.24,3,5.74,0,246.5,0,0.4,2,10,10,O,10,42,,=W202+X202,
202,Texas Pacific Land Corporation,TPL,NYQ,61.1,0,33.0,15,0.1,2,20.17,3,21.96,0,11.3,10,0.5,2,0,0,O,10,42,,=W203+X203,
203,Credicorp Ltd.,BAP,NYQ,13.4,2,14.6,5,49.7,10,2.42,0,0.93,7,596.4,0,3.2,5,4,3,O,10,42,,=W204+X204,
204,Johnson Controls International ,JCI,NYQ,24.9,0,25.7,15,1.1,2,6.40,3,0.78,7,187.4,2,0.5,2,0,0,O,10,41,,=W205+X205,
205,TIM S.A.,TIMB,NYQ,15.0,2,18.0,10,69.9,10,13.78,2,7.16,0,137.5,2,3.6,5,0,0,O,10,41,,=W206+X206,
206,AngloGold Ashanti PLC,AU,NYQ,20.0,0,32.6,15,6.3,7,6.51,3,0.21,10,63.8,4,2.4,2,2,0,X,0,41,,=W207+X207,
207,Newmont Corporation,NEM,NYQ,17.5,0,20.9,15,5.9,7,3.66,3,-,0,68.1,4,0.9,2,0,0,O,10,41,,=W208+X208,
208,Tradeweb Markets Inc.,TW,NMS,32.2,0,12.5,5,4.1,4,4.02,0,0.88,7,15.4,10,0.4,2,3,3,O,10,41,,=W209+X209,
209,"T-Mobile US, Inc.",TMUS,NMS,20.0,0,18.6,10,7.0,7,3.72,2,0.30,10,270.3,0,1.9,2,2,0,O,10,41,,=W210+X210,
210,Pentair plc.,PNR,NYQ,22.4,0,16.9,10,5.1,7,3.78,2,2.04,0,77.5,4,1.1,2,6,6,O,10,41,,=W211+X211,
211,"American Financial Group, Inc.",AFG,NYQ,12.9,2,17.5,10,14.1,10,2.26,2,-,0,577.2,0,5.6,7,0,0,O,10,41,,=W212+X212,
212,"NetApp, Inc.",NTAP,NMS,17.1,0,104.7,15,6.5,7,17.91,3,1.49,4,761.1,0,2.0,2,2,0,O,10,41,,=W213+X213,
213,Companhia de saneamento Basico ,SBS,NYQ,13.5,2,19.8,10,34.7,10,2.77,2,0.33,10,145.8,2,2.0,2,4,3,X,0,41,,=W214+X214,
214,Devon Energy Corporation,DVN,NYQ,10.8,2,17.0,10,9.8,10,1.83,5,-,0,103.5,2,2.1,2,0,0,O,10,41,,=W215+X215,
215,"Salesforce, Inc.",CRM,NYQ,22.8,0,12.6,5,8.5,10,2.88,0,0.10,10,89.9,4,0.9,2,1,0,O,10,41,,=W216+X216,
216,Erie Indemnity Company,ERIE,NMS,22.6,0,24.5,15,4.5,4,5.53,3,0.86,7,47.0,7,2.3,2,4,3,X,0,41,,=W217+X217,
217,"The Ensign Group, Inc.",ENSG,NMS,34.1,0,15.4,10,3.2,4,5.25,2,2.37,0,144.6,2,0.1,2,18,10,O,10,40,,=W218+X218,
218,"Meta Platforms, Inc.",META,NMS,28.7,0,27.8,15,2.7,2,7.99,3,1.43,4,68.5,4,0.3,2,1,0,O,10,40,,=W219+X219,
219,"Ross Stores, Inc.",ROST,NMS,47.7,0,25.5,15,2.3,2,12.16,3,3.24,0,162.0,2,0.7,2,5,6,O,10,40,,=W220+X220,
220,"Eaton Corporation, PLC",ETN,NYQ,37.4,0,21.0,15,2.3,2,7.87,3,1.93,0,112.1,2,1.1,2,5,6,O,10,40,,=W221+X221,
221,한국전력공사,015760,KOSPI/KOSDAQ,3.4,10,18.1,10,-53.7,0,0.62,5,0.02,10,430.0,0,3.4,5,1,0,X,0,40,,=W222+X222,
222,한국금융지주,071050,KOSPI/KOSDAQ,6.7,7,17.3,10,-0.1,0,1.16,5,0.07,10,954.2,0,3.4,5,3,3,X,0,40,,=W223+X223,
223,CGI Inc.,GIB,NYQ,13.9,2,16.7,10,12.0,10,2.22,2,2.05,0,90.1,4,0.4,2,1,0,O,10,40,,=W224+X224,
224,eBay Inc.,EBAY,NMS,23.1,0,44.0,15,3.1,4,10.16,3,-,0,281.6,0,1.1,2,6,6,O,10,40,,=W225+X225,
225,"Darden Restaurants, Inc.",DRI,NYQ,20.6,0,52.5,15,4.5,4,10.82,3,3.30,0,512.6,0,2.9,2,5,6,O,10,40,,=W226+X226,
226,Gen Digital Inc.,GEN,NMS,20.3,0,25.9,15,9.9,10,5.24,3,-,0,578.9,0,2.5,2,0,0,O,10,40,,=W227+X227,
227,Deutsche Bank AG,DB,NYQ,9.0,5,8.8,0,73.3,10,0.66,3,0.85,7,1722.8,0,2.3,2,3,3,O,10,40,,=W228+X228,
228,Marathon Petroleum Corporation,MPC,NYQ,16.8,0,23.4,15,7.0,7,3.92,3,-,0,345.8,0,1.6,2,4,3,O,10,40,,=W229+X229,
229,"Tapestry, Inc.",TPR,NYQ,60.5,0,94.8,15,3.5,4,57.36,3,-,0,1084.9,0,1.0,2,5,6,O,10,40,,=W230+X230,
230,General Dynamics Corporation,GD,NYQ,21.8,0,16.4,10,4.3,4,3.58,2,2.65,0,123.4,2,1.8,2,12,10,O,10,40,,=W231+X231,
231,HPSP,403870,KOSPI/KOSDAQ,49.5,0,25.6,15,-0.1,0,12.66,3,-,0,19.7,10,1.3,2,0,0,O,10,40,,=W232+X232,
232,"Verisk Analytics, Inc.",VRSK,NMS,27.3,0,293.9,15,4.8,4,80.27,3,10.51,0,1904.8,0,1.0,2,6,6,O,10,40,,=W233+X233,
233,Broadcom Inc.,AVGO,NMS,78.0,0,31.3,15,1.4,2,24.39,3,3.61,0,112.7,2,0.6,2,6,6,O,10,40,,=W234+X234,
234,"ONEOK, Inc.",OKE,NYQ,15.9,0,15.1,10,4.5,4,2.39,2,1.30,4,196.0,2,4.8,5,3,3,O,10,40,,=W235+X235,
235,"Cencora, Inc.",COR,NYQ,38.7,0,85.2,15,5.1,7,32.99,3,-,0,3996.4,0,0.7,2,3,3,O,10,40,,=W236+X236,
236,"Woodward, Inc.",WWD,NMS,47.2,0,18.9,10,1.5,2,8.92,2,1.23,4,83.0,4,0.3,2,5,6,O,10,40,,=W237+X237,
237,현대엘리베이터,017800,KOSPI/KOSDAQ,13.6,2,19.6,10,-1.2,0,2.67,2,0.35,10,156.7,2,13.8,10,3,3,X,0,39,,=W238+X238,
238,Allegion plc,ALLE,NYQ,19.0,0,31.1,15,5.6,7,5.93,3,2.24,0,152.6,2,0.7,2,0,0,O,10,39,,=W239+X239,
239,American Homes 4 Rent,AMH,NYQ,24.5,0,6.4,0,6.7,7,1.58,0,0.64,7,78.7,4,4.0,5,5,6,O,10,39,,=W240+X240,
240,"HSBC Holdings, plc.",HSBC,NYQ,13.9,2,11.2,5,8.1,10,1.57,0,0.80,7,1527.2,0,3.6,5,0,0,O,10,39,,=W241+X241,
241,Fresenius Medical Care AG,FMS,NYQ,11.5,2,7.4,0,13.6,10,0.81,3,0.85,7,125.6,2,3.6,5,2,0,O,10,39,,=W242+X242,
242,대한조선,439260,KOSPI/KOSDAQ,14.0,2,24.4,15,-0.3,0,3.42,3,0.32,10,40.3,7,0.3,2,0,0,X,0,39,,=W243+X243,
243,APA Corporation,APA,NMS,9.4,5,23.5,15,13.2,10,2.21,5,-,0,176.6,2,2.6,2,0,0,X,0,39,,=W244+X244,
244,Chubb Limited,CB,NYQ,12.6,2,14.0,5,9.8,10,1.77,0,0.47,10,261.1,0,0.6,2,0,0,O,10,39,,=W245+X245,
245,Brookfield Asset Management Inc,BAM,NYQ,32.2,0,30.6,15,2.6,2,9.84,3,-,0,83.0,4,3.6,5,2,0,O,10,39,,=W246+X246,
246,"Bentley Systems, Incorporated",BSY,NMS,41.5,0,23.4,15,4.5,4,9.69,3,2.66,0,198.9,2,0.8,2,3,3,O,10,39,,=W247+X247,
247,"Yum China Holdings, Inc.",YUMC,NYQ,18.9,0,17.3,10,4.8,4,3.26,2,0.55,7,87.1,4,1.0,2,0,0,O,10,39,,=W248+X248,
248,"SS&C Technologies Holdings, Inc",SSNC,NMS,22.5,0,11.6,5,8.0,10,2.60,0,2.71,0,199.9,2,1.5,2,11,10,O,10,39,,=W249+X249,
249,Canadian National Railway Compa,CNI,NYQ,19.8,0,21.9,15,5.1,7,4.27,3,34.21,0,171.5,2,1.8,2,0,0,O,10,39,,=W250+X250,
250,Global Payments Inc.,GPN,NYQ,12.0,2,6.1,0,12.1,10,0.73,3,0.08,10,129.1,2,1.4,2,0,0,O,10,39,,=W251+X251,
251,"First Citizens BancShares, Inc.",FCNCA,NMS,11.1,2,9.9,0,5.6,7,1.10,0,0.32,10,932.9,0,0.4,2,9,8,O,10,39,,=W252+X252,
252,Vulcan Materials Company (Holdi,VMC,NYQ,35.1,0,12.6,5,3.0,4,4.43,0,1.49,4,95.6,4,0.7,2,12,10,O,10,39,,=W253+X253,
253,Pan American Silver Corp.,PAAS,NYQ,24.4,0,14.0,5,4.3,4,3.41,0,0.09,10,39.2,7,0.4,2,0,0,O,10,38,,=W254+X254,
254,"TJX Companies, Inc. (The)",TJX,NYQ,32.2,0,53.9,15,2.8,2,17.39,3,1.80,0,251.0,0,1.0,2,5,6,O,10,38,,=W255+X255,
255,"Reliance, Inc.",RS,NYQ,22.6,0,10.3,5,3.0,4,2.33,0,-,0,44.5,7,1.5,2,15,10,O,10,38,,=W256+X256,
256,"Caseys General Stores, Inc.",CASY,NMS,42.2,0,16.9,10,2.1,2,7.12,2,2.46,0,122.8,2,0.3,2,26,10,O,10,38,,=W257+X257,
257,ITT Inc.,ITT,NYQ,35.0,0,11.9,5,3.2,4,4.18,0,2.98,0,54.3,7,0.7,2,23,10,O,10,38,,=W258+X258,
258,"NRG Energy, Inc.",NRG,NYQ,41.4,0,51.4,15,2.1,2,21.29,3,-,0,1633.5,0,1.0,2,6,6,O,10,38,,=W259+X259,
259,Walt Disney Company (The),DIS,NYQ,15.2,0,11.3,5,5.4,7,1.72,0,0.26,10,81.2,4,1.2,2,2,0,O,10,38,,=W260+X260,
260,"Interactive Brokers Group, Inc.",IBKR,NMS,36.4,0,18.3,10,44.0,10,6.67,2,1.09,4,3407.9,0,0.4,2,2,0,O,10,38,,=W261+X261,
261,Warner Music Group Corp.,WMG,NMS,51.8,0,42.4,15,2.2,2,21.96,3,-,0,1275.3,0,2.5,2,5,6,O,10,38,,=W262+X262,
262,LG,003550,KOSPI/KOSDAQ,14.3,2,3.4,0,-1.1,0,0.49,4,0.54,7,10.5,10,4.3,5,0,0,O,10,38,,=W263+X263,
263,Linde plc,LIN,NMS,33.9,0,18.0,10,2.2,2,6.12,2,1.61,0,123.1,2,1.2,2,33,10,O,10,38,,=W264+X264,
264,Intercontinental Exchange Inc.,ICE,NYQ,28.3,0,11.5,5,4.1,4,3.24,0,0.92,7,373.1,0,1.2,2,12,10,O,10,38,,=W265+X265,
265,한국카본,017960,KOSPI/KOSDAQ,25.8,0,18.8,10,-0.0,0,4.86,2,0.06,10,75.6,4,0.6,2,2,0,O,10,38,,=W266+X266,
266,Ambev S.A.,ABEV,NYQ,15.2,0,17.6,10,41.6,10,2.76,2,7.42,0,64.1,4,2.3,2,0,0,O,10,38,,=W267+X267,
267,"East West Bancorp, Inc.",EWBC,NMS,12.2,2,14.9,5,9.3,10,1.81,0,1.92,0,803.8,0,2.1,2,8,8,O,10,37,,=W268+X268,
268,삼양식품,003230,KOSPI/KOSDAQ,26.4,0,35.4,15,-4.4,0,9.36,3,0.61,7,89.7,4,0.3,2,5,6,X,0,37,,=W269+X269,
269,Blue Owl Capital Inc.,OWL,NYQ,81.5,0,3.6,0,18.7,10,2.91,0,1.42,4,290.8,0,8.9,10,4,3,O,10,37,,=W270+X270,
270,Restaurant Brands International,QSR,NYQ,45.7,0,21.4,15,4.1,4,9.76,3,-,0,562.9,0,3.2,5,10,10,X,0,37,,=W271+X271,
271,The AES Corporation,AES,NYQ,11.4,2,22.4,15,-15.7,0,2.54,5,-,0,1050.0,0,4.9,5,13,10,X,0,37,,=W272+X272,
272,Banco De Chile,BCH,NYQ,15.1,0,22.3,15,17743.4,10,0.72,5,-,0,876.3,0,5.2,7,1,0,X,0,37,,=W273+X273,
273,News Corporation,NWSA,NMS,12.6,2,13.1,5,3.9,4,1.65,0,0.50,10,68.8,4,0.8,2,0,0,O,10,37,,=W274+X274,
274,SK하이닉스,000660,KOSPI/KOSDAQ,18.6,0,42.9,15,-3.4,0,7.99,3,0.16,10,48.4,7,0.3,2,2,0,X,0,37,,=W275+X275,
275,"Altria Group, Inc.",MO,NYQ,15.6,0,-,0,8.4,10,-,0,1.76,0,-,0,6.4,7,16,10,O,10,37,,=W276+X276,
276,Ferrari N.V.,RACE,NYQ,33.7,0,40.9,15,2.2,2,13.98,3,1.62,0,146.2,2,1.0,2,4,3,O,10,37,,=W277+X277,
277,Flowserve Corporation,FLS,NYQ,28.9,0,15.8,10,4.4,4,4.56,2,0.94,7,157.6,2,1.1,2,0,0,O,10,37,,=W278+X278,
278,Cintas Corporation,CTAS,NMS,37.1,0,40.5,15,2.4,2,15.00,3,2.52,0,113.7,2,0.9,2,4,3,O,10,37,,=W279+X279,
279,Lamar Advertising Company,LAMR,NMS,23.3,0,58.0,15,5.0,4,13.54,3,2.28,0,584.0,0,4.8,5,2,0,O,10,37,,=W280+X280,
280,Blackstone Inc.,BX,NYQ,33.2,0,34.8,15,4.5,4,11.58,3,1.85,0,298.1,0,3.7,5,2,0,O,10,37,,=W281+X281,
281,Xylem Inc.,XYL,NYQ,31.5,0,8.3,0,3.0,4,2.63,0,1.21,4,51.3,7,1.3,2,14,10,O,10,37,,=W282+X282,
282,The Kraft Heinz Company,KHC,NMS,-,0,-14.0,0,13.7,10,0.64,3,-,0,96.0,4,7.1,10,0,0,O,10,37,,=W283+X283,
283,"Raymond James Financial, Inc.",RJF,NYQ,14.5,2,16.7,10,7.4,7,2.42,2,1.05,4,606.1,0,1.3,2,1,0,O,10,37,,=W284+X284,
284,TD SYNNEX Corporation,SNX,NYQ,17.0,0,11.2,5,8.3,10,1.91,0,1.24,4,299.5,0,0.8,2,5,6,O,10,37,,=W285+X285,
285,Taiwan Semiconductor Manufactur,TSM,NYQ,31.2,0,31.7,15,52.7,10,55.58,3,1.67,0,47.4,7,0.9,2,2,0,X,0,37,,=W286+X286,
286,Barclays PLC,BCS,NYQ,10.2,2,9.2,0,20.7,10,0.92,3,0.82,7,1884.6,0,1.8,2,4,3,O,10,37,,=W287+X287,
287,Cenovus Energy Inc,CVE,NYQ,16.6,0,12.4,5,7.0,7,2.14,0,0.20,10,100.5,2,1.0,2,0,0,O,10,36,,=W288+X288,
288,Quest Diagnostics Incorporated,DGX,NYQ,21.6,0,13.8,5,6.3,7,2.99,0,6.84,0,124.7,2,1.6,2,14,10,O,10,36,,=W289+X289,
289,Ferguson Enterprises Inc.,FERG,NYQ,30.0,0,27.7,15,3.2,4,8.32,3,8.18,0,192.2,2,1.0,2,0,0,O,10,36,,=W290+X290,
290,NXP Semiconductors N.V.,NXPI,NMS,26.9,0,20.1,15,4.2,4,5.40,3,-,0,160.2,2,1.9,2,0,0,O,10,36,,=W291+X291,
291,MPLX LP,MPLX,NYQ,11.4,2,-,0,7.3,7,-,0,1.31,4,-,0,7.1,10,3,3,O,10,36,,=W292+X292,
292,SK,034730,KOSPI/KOSDAQ,5.7,7,4.1,0,-47.7,0,0.23,5,0.01,10,150.6,2,1.9,2,2,0,O,10,36,,=W293+X293,
293,"Tyson Foods, Inc.",TSN,NYQ,113.3,0,1.1,0,5.2,7,1.26,0,-,0,99.1,4,3.1,5,12,10,O,10,36,,=W294+X294,
294,TechnipFMC plc,FTI,NYQ,30.9,0,28.7,15,4.9,4,8.87,3,1.97,0,199.6,2,0.3,2,0,0,O,10,36,,=W295+X295,
295,현대글로비스,086280,KOSPI/KOSDAQ,9.8,5,17.6,10,-3.5,0,1.73,5,0.17,10,78.0,4,1.6,2,1,0,X,0,36,,=W296+X296,
296,Companhia Paranaense de Energia,ELPC,NYQ,18.7,0,11.6,5,28.2,10,8.62,0,0.57,7,161.4,2,2.1,2,1,0,O,10,36,,=W297+X297,
297,Webster Financial Corporation,WBS,NYQ,11.6,2,10.6,5,8.7,10,1.22,0,0.70,7,785.7,0,2.2,2,0,0,O,10,36,,=W298+X298,
298,Kimco Realty Corporation (HC),KIM,NYQ,27.4,0,5.6,0,7.0,7,1.54,0,0.38,10,87.8,4,4.3,5,1,0,O,10,36,,=W299+X299,
299,Regency Centers Corporation,REG,NMS,27.7,0,7.6,0,5.7,7,2.11,0,233.38,0,84.3,4,3.6,5,12,10,O,10,36,,=W300+X300,
300,McKesson Corporation,MCK,NYQ,24.7,0,-,0,4.9,4,-,0,0.47,10,-,0,0.4,2,18,10,O,10,36,,=W301+X301,
301,JB금융지주,175330,KOSPI/KOSDAQ,8.1,5,12.1,5,-0.8,0,0.98,3,1.51,0,1084.6,0,3.7,5,9,8,O,10,36,,=W302+X302,
302,Curtiss-Wright Corporation,CW,NYQ,55.3,0,19.1,10,2.1,2,10.56,2,2.90,0,106.1,2,0.1,2,9,8,O,10,36,,=W303+X303,
303,Bristol-Myers Squibb Company,BMY,NYQ,17.1,0,38.2,15,10.7,10,6.51,3,3.12,0,387.2,0,4.2,5,4,3,X,0,36,,=W304+X304,
304,GFL Environmental Inc. Subordin,GFL,NYQ,95.1,0,52.5,15,1.2,2,2.62,5,-,0,161.7,2,0.1,2,0,0,O,10,36,,=W305+X305,
305,M&T Bank Corporation,MTB,NYQ,14.4,2,7.8,0,8.8,10,1.12,0,1.04,4,631.8,0,2.6,2,9,8,O,10,36,,=W306+X306,
306,iM금융지주,139130,KOSPI/KOSDAQ,6.6,7,7.1,0,-1.1,0,0.47,4,0.05,10,1491.7,0,3.7,5,1,0,O,10,36,,=W307+X307,
307,Carpenter Technology Corporatio,CRS,NYQ,49.4,0,21.9,15,1.3,2,10.81,3,1.91,0,76.5,4,0.2,2,0,0,O,10,36,,=W308+X308,
308,Exxon Mobil Corporation,XOM,NYQ,22.4,0,11.1,5,3.7,4,2.49,0,-,0,70.3,4,2.6,2,42,10,O,10,35,,=W309+X309,
309,케이티,030200,KOSPI/KOSDAQ,8.4,5,9.5,0,-23.4,0,0.80,3,0.02,10,123.3,2,3.8,5,2,0,O,10,35,,=W310+X310,
310,Shell PLC,SHEL,NYQ,15.1,0,10.2,5,8.9,10,1.55,0,-,0,111.8,2,3.1,5,3,3,O,10,35,,=W311+X311,
311,SAP  SE,SAP,NYQ,24.6,0,16.1,10,4.0,4,4.01,2,-,0,56.7,7,1.5,2,2,0,O,10,35,,=W312+X312,
312,Abbott Laboratories,ABT,NYQ,25.6,0,12.5,5,4.4,4,3.20,0,-,0,65.1,4,2.5,2,12,10,O,10,35,,=W313+X313,
313,S&P Global Inc.,SPGI,NYQ,29.5,0,14.4,5,4.1,4,4.24,0,2.30,0,80.5,4,0.9,2,12,10,O,10,35,,=W314+X314,
314,"Vertiv Holdings, LLC",VRT,NYQ,86.4,0,33.8,15,1.6,2,29.23,3,0.25,10,209.9,0,0.1,2,3,3,X,0,35,,=W315+X315,
315,The Cigna Group,CI,NYQ,12.3,2,14.3,5,11.4,10,1.76,0,9.06,0,278.2,0,2.2,2,5,6,O,10,35,,=W316+X316,
316,"Elevance Health, Inc.",ELV,NYQ,12.4,2,12.9,5,4.5,4,1.60,0,23.14,0,176.5,2,2.2,2,14,10,O,10,35,,=W317+X317,
317,Dover Corporation,DOV,NYQ,26.8,0,14.8,5,3.8,4,3.96,0,11.73,0,81.3,4,1.0,2,41,10,O,10,35,,=W318+X318,
318,Principal Financial Group Inc,PFG,NMS,17.2,0,10.0,0,21.8,10,1.71,0,-,0,2768.3,0,3.3,5,17,10,O,10,35,,=W319+X319,
319,IDEX Corporation,IEX,NYQ,31.1,0,12.0,5,4.1,4,3.73,0,-,0,72.0,4,1.4,2,16,10,O,10,35,,=W320+X320,
320,"Fidelity National Financial, In",FNF,NYQ,21.6,0,8.1,0,43.7,10,1.75,0,-,0,1347.5,0,4.1,5,14,10,O,10,35,,=W321+X321,
321,"Equity Lifestyle Properties, In",ELS,NYQ,33.3,0,22.0,15,2.6,2,7.32,3,3.50,0,223.8,0,3.2,5,20,10,X,0,35,,=W322+X322,
322,The J.M. Smucker Company,SJM,NYQ,-,0,-24.0,0,8.1,10,1.91,0,-,0,210.6,0,4.6,5,16,10,O,10,35,,=W323+X323,
323,Range Resources Corporation,RRC,NYQ,15.3,0,15.2,10,5.3,7,2.33,2,-,0,71.9,4,0.9,2,1,0,O,10,35,,=W324+X324,
324,UnitedHealth Group Incorporated,UNH,NYQ,23.9,0,12.8,5,5.6,7,3.06,0,-,0,220.9,0,2.8,2,16,10,O,10,34,,=W325+X325,
325,Infosys Limited,INFY,NYQ,18.5,0,34.7,15,6.9,7,6.42,3,6.65,0,72.2,4,3.6,5,0,0,X,0,34,,=W326+X326,
326,Loews Corporation,L,NYQ,13.6,2,8.9,0,11.9,10,1.21,0,0.41,10,357.0,0,0.2,2,0,0,O,10,34,,=W327+X327,
327,"AMETEK, Inc.",AME,NYQ,35.8,0,13.9,5,3.2,4,4.99,0,4.21,0,51.2,7,0.5,2,6,6,O,10,34,,=W328+X328,
